run_id,tick,n_agents,movement_saturation,relative_leader_influence,log_recruitment_strictness,log_desertion_strictness,social_influence,n_signals,new_signal_rate,leader_values,leader_election,leader_lifespan,n_ticks_total,data_interval,signal_representation,conversion_rate,desertion_rate,conversion_rate_A,conversion_rate_B,conversion_rate_C,conversion_rate_D,conversion_rate_E,converted_A,converted_B,converted_C,converted_D,converted_E,deserted_A,deserted_B,deserted_C,deserted_D,deserted_E,outsiders_A,outsiders_B,outsiders_C,outsiders_D,outsiders_E,count_eas,count_non_eas,ea_A,ea_B,ea_C,ea_D,ea_E,profile_A_total,profile_B_total,profile_C_total,profile_D_total,profile_E_total,leader_value_profile,mean_signals_eas,mean_signals_outsiders,mean_signals_leader,sd_signals_eas,sd_signals_outsiders,mean_time_eas,mean_time_noneas,mean_time_all,ea_align_0_0.05,ea_align_0.05_0.1,ea_align_0.1_0.15,ea_align_0.15_0.2,ea_align_0.2_0.25,ea_align_0.25_0.3,ea_align_0.3_0.35,ea_align_0.35_0.4,ea_align_0.4_0.45,ea_align_0.45_0.5,ea_align_0.5_0.55,ea_align_0.55_0.6,ea_align_0.6_0.65,ea_align_0.65_0.7,ea_align_0.7_0.75,ea_align_0.75_0.8,ea_align_0.8_0.85,ea_align_0.85_0.9,ea_align_0.9_0.95,ea_align_0.95_1,nonea_align_0_0.05,nonea_align_0.05_0.1,nonea_align_0.1_0.15,nonea_align_0.15_0.2,nonea_align_0.2_0.25,nonea_align_0.25_0.3,nonea_align_0.3_0.35,nonea_align_0.35_0.4,nonea_align_0.4_0.45,nonea_align_0.45_0.5,nonea_align_0.5_0.55,nonea_align_0.55_0.6,nonea_align_0.6_0.65,nonea_align_0.65_0.7,nonea_align_0.7_0.75,nonea_align_0.75_0.8,nonea_align_0.8_0.85,nonea_align_0.85_0.9,nonea_align_0.9_0.95,nonea_align_0.95_1,ea_signal_weight_0_mean,ea_signal_weight_0_sd,ea_signal_weight_1_mean,ea_signal_weight_1_sd,ea_signal_weight_2_mean,ea_signal_weight_2_sd,ea_signal_weight_3_mean,ea_signal_weight_3_sd,ea_signal_weight_4_mean,ea_signal_weight_4_sd,ea_signal_weight_5_mean,ea_signal_weight_5_sd,nonea_signal_weight_0_mean,nonea_signal_weight_0_sd,nonea_signal_weight_1_mean,nonea_signal_weight_1_sd,nonea_signal_weight_2_mean,nonea_signal_weight_2_sd,nonea_signal_weight_3_mean,nonea_signal_weight_3_sd,nonea_signal_weight_4_mean,nonea_signal_weight_4_sd,nonea_signal_weight_5_mean,nonea_signal_weight_5_sd,leader_signal_weight_0_mean,leader_signal_weight_0_sd,leader_signal_weight_1_mean,leader_signal_weight_1_sd,leader_signal_weight_2_mean,leader_signal_weight_2_sd,leader_signal_weight_3_mean,leader_signal_weight_3_sd,leader_signal_weight_4_mean,leader_signal_weight_4_sd,leader_signal_weight_5_mean,leader_signal_weight_5_sd
1,0,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.1976401179941003,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,111,185,123,38,24,475,14,9,1,0,0,33,120,186,123,38,A,2.283333333333333,3.9103157894736844,1,1.1090410221427878,1.2138448149131862,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,4,6,4,1,0,0,0,20,12,19,15,52,31,68,67,52,12,23,48,21,22,7,6,0,0,0.2958333333333332,0.2467689760408141,0.3258333333333333,0.08139632865701363,0.24250000000000008,0.12476935242417438,0.10869166666666663,0.13693144243575403,0.025645833333333336,0.02472214249837876,0.0014958333333333336,0.006074499740838685,0.025316421052631526,0.09441350798097574,0.12325999999999995,0.16193823795321619,0.18513684210526368,0.12424044424335871,0.364177684210526,0.2723533723245721,0.20392526315789533,0.17345380285048673,0.09818378947368471,0.12231764249254704,0.5,NA,0.3,NA,0.15,NA,0.0399,NA,0.01,NA,1.0E-4,NA
1,1,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.00631578947368421,0.041666666666666664,0.1111111111111111,0.009009009009009009,0,0,0,2,1,0,0,0,1,0,0,0,0,18,111,185,123,38,24,475,14,9,1,0,0,33,120,186,123,38,A,2.308333333333333,3.9145263157894736,1.4,1.0984774285639307,1.2203775366555796,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,4,6,4,1,0,0,0,20,12,19,15,52,31,68,67,52,12,23,48,21,22,7,6,0,0,0.302448734527304,0.2516749049382369,0.31908557382260866,0.08143002909352874,0.2416550310301165,0.1263425604666834,0.10849609408591547,0.13473963305617598,0.026045188802244035,0.02583218049833454,0.002269377731811259,0.006204121073810376,0.025316421052631516,0.09441350798097574,0.12326000000000001,0.16193823795321619,0.18513684210526352,0.12424044424335867,0.36417768421052593,0.2723533723245721,0.20392526315789516,0.17345380285048656,0.09818378947368474,0.12231764249254706,0.5,NA,0.3,NA,0.15,NA,0.0399,NA,0.01,NA,1.0E-4,NA
1,2,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.025157232704402517,0,0.19047619047619047,0.05982905982905983,0.005494505494505495,0,0,4,7,1,0,0,0,0,0,0,0,21,117,182,121,36,22,477,14,7,1,0,0,36,124,183,121,36,A,2.1545454545454548,3.840670859538784,1.8,1.015353363141803,1.2000864983199975,2.909090909090909,2.758909853249476,2.766,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,6,4,5,0,0,0,1,7,16,18,16,23,67,58,67,48,19,22,29,46,27,9,3,1,0.33350038834715834,0.24898653951718655,0.3060034030330086,0.08119723997393817,0.22855112123892168,0.12305108686635735,0.10434184365763817,0.13764452385162357,0.02514866709985174,0.027785623521741677,0.002454576623421424,0.006775185546009553,0.027170347215923672,0.09607845925501318,0.13059815468627634,0.16623832356701032,0.1889251465065333,0.12561171869741078,0.3702813023536703,0.2690732744200287,0.19889193708320066,0.17263577699996271,0.08413311215439753,0.11899035085104284,0.5,NA,0.3,NA,0.15,NA,0.0399,NA,0.01,NA,1.0E-4,NA
1,3,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.056842105263157895,0.041666666666666664,0.35,0.16216216216216217,0.0055248618784530384,0.007751937984496124,0,7,18,1,1,0,0,0,1,0,0,20,111,181,129,34,24,475,11,11,2,0,0,32,122,183,129,34,A,2.375,3.847157894736842,1.8,1.0928530235546026,1.1692346440376369,3.0833333333333335,3.248421052631579,3.242,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,7,10,1,1,0,0,0,2,4,4,25,19,18,31,101,74,36,22,24,25,55,29,6,0,0.2374780844632632,0.25222860134096337,0.31507094022553667,0.10555755361376033,0.26584272305655315,0.13081946413777196,0.14418299385202918,0.1718582161699742,0.0337815157118399,0.033058187967904384,0.0036437426907780946,0.008913680707015544,0.024816631578947305,0.08783251008762197,0.12733789473684193,0.16543272765545683,0.18661052631579,0.12306384871044433,0.38632547368421044,0.2633000847798588,0.20337789473684273,0.17222402199122142,0.07153157894736864,0.11415959409842412,0.5,NA,0.3,NA,0.15,NA,0.0399,NA,0.01,NA,1.0E-4,NA
1,4,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.059574468085106386,0,0.17391304347826086,0.1981981981981982,0.005076142131979695,0.00847457627118644,0,4,22,1,1,0,0,0,0,0,0,23,111,197,118,21,29,470,12,15,1,1,0,36,126,198,119,21,A,2.3586206896551722,3.7506382978723405,2,1.0319605267332819,1.12895141969265,2.6551724137931036,3.4574468085106385,3.414,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,9,5,1,0,0,0,0,2,3,15,14,10,21,112,75,53,26,30,23,42,39,5,0,0.194424415325321,0.2256119149568001,0.3458156406107633,0.09809113361352559,0.2828738976113906,0.1266989184683487,0.13100185582692717,0.12507937465951355,0.04336313048735022,0.0714331358052215,0.0025210601382475366,0.006570673557880635,0.026470425531914806,0.08603451108653762,0.13235319148936178,0.169032565655417,0.18998936170212835,0.12045334538886761,0.4189480851063827,0.25926057054597024,0.18511595744680895,0.16088021759783433,0.04712297872340442,0.0918590009707191,0.5,NA,0.3,NA,0.15,NA,0.0399,NA,0.01,NA,1.0E-4,NA
1,5,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.06578947368421052,0,0.2413793103448276,0.19230769230769232,0.011049723756906077,0.008403361344537815,0,7,20,2,1,0,0,0,0,0,0,29,104,181,119,23,43,456,9,32,0,2,0,39,136,181,121,23,A,2.5953488372093023,3.7157894736842105,2,0.9901273137178553,1.1198146705695255,2.441860465116279,3.366228070175439,3.284,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,21,10,2,0,0,0,0,0,1,9,5,7,11,69,64,75,48,41,11,41,49,24,1,0.09106939957314047,0.15950757068708576,0.3785697308265489,0.07560021272453978,0.3399020951763092,0.10979005841162266,0.13910505891193917,0.07350789370159046,0.04991200499219202,0.0763878536872567,0.0014417105198702613,0.0019712678456719553,0.031824122807017456,0.09615354792959374,0.1351655701754386,0.17037545642680288,0.18779605263157936,0.11947743391600438,0.4209973684210529,0.253900988389466,0.18940350877193007,0.16515503042769736,0.03481337719298234,0.08519102527667095,0.39640721133456874,NA,0.4030093857985659,NA,0.14962921896275558,NA,0.03995566393708972,NA,0.00999906023092062,NA,9.994597360996544E-4,NA
1,6,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.06263982102908278,0.019230769230769232,0.23333333333333334,0.14893617021276595,0.03333333333333333,0.00847457627118644,0,7,14,6,1,0,0,0,0,1,0,30,94,180,118,25,52,447,13,34,2,3,0,44,128,182,121,25,A,2.673076923076923,3.7548098434004475,1.8,1.027069036078297,1.1282241760783494,2.6346153846153846,3.4451901565995526,3.36,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,3,11,22,10,1,0,0,0,0,0,2,6,15,6,17,61,58,77,52,34,16,44,40,19,0,0.1068413872573978,0.16966059161431712,0.3604961289612304,0.10804063787428422,0.3165814695686769,0.12046792692478504,0.15749196949740055,0.13314033435388756,0.05587715677264265,0.08591384696831234,0.002711887942651703,0.006169039548501575,0.03311297539149882,0.09861493766117024,0.12972259507829967,0.1679114657130782,0.18238255033557077,0.11689065435693455,0.4239250559284119,0.2547798400667228,0.1936532438478751,0.16688223710174122,0.03720357941834443,0.08928123894981879,0.39640721133456874,NA,0.4030093857985659,NA,0.14962921896275558,NA,0.03995566393708972,NA,0.00999906023092062,NA,9.994597360996544E-4,NA
1,7,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.07207207207207207,0.01818181818181818,0.4444444444444444,0.16304347826086957,0.00558659217877095,0,0,16,15,1,0,0,0,0,1,0,0,36,92,179,111,26,55,444,16,32,6,1,0,53,124,185,112,26,A,2.6145454545454547,3.718018018018018,1.4,1.0093392689218323,1.1505586313455436,2.690909090909091,3.454954954954955,3.372,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,2,13,12,13,2,0,0,0,0,3,7,8,8,16,22,35,140,39,29,29,28,18,39,18,5,0.12217332535059623,0.17620902034882613,0.3504925314350841,0.12632408038702078,0.2946172321850245,0.12840596149798503,0.18143292658101476,0.1901087168962238,0.04683473285459286,0.058171428921566626,0.004449251593687364,0.009459651047504415,0.03866810274937617,0.10754021971194139,0.13354587386646682,0.1700279431933352,0.18122462792054497,0.11661975396991756,0.41884119309892687,0.2591099449962376,0.1895902562633871,0.16726235485353144,0.038129946101298585,0.09122562622603649,0.39640721133456874,NA,0.4030093857985659,NA,0.14962921896275558,NA,0.03995566393708972,NA,0.00999906023092062,NA,9.994597360996544E-4,NA
1,8,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.03160270880361174,0,0.3076923076923077,0.054945054945054944,0.00558659217877095,0,0,8,5,1,0,0,0,0,0,0,0,26,91,179,112,35,56,443,21,30,4,1,0,48,121,183,113,35,A,2.4571428571428573,3.7738148984198645,1.6,0.956932289162608,1.1444223293785787,2.8214285714285716,3.395033860045147,3.334,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,17,10,11,10,0,0,0,0,2,8,18,4,13,23,81,92,40,49,16,21,38,10,16,12,0,0.15741498119280226,0.19124904885809246,0.3663424736208798,0.10799639799412589,0.27938559030400234,0.12656673655265185,0.15203506114510817,0.1623728603061746,0.04143458430596563,0.05700434303181721,0.003387309431241892,0.008085121021704307,0.0297066311980203,0.09267381605469771,0.12410579683230565,0.16575629747525097,0.1777849543944061,0.11884142171490085,0.42026092491179085,0.2584574320168204,0.2017800762549527,0.17278740328624265,0.04636161640852504,0.10442842677358873,0.39640721133456874,NA,0.4030093857985659,NA,0.14962921896275558,NA,0.03995566393708972,NA,0.00999906023092062,NA,9.994597360996544E-4,NA
1,9,500,5,75,0.5,-0.5,0.1,5,80,random,most-aligned,4,20,1,categorical,0.02391304347826087,0.02564102564102564,0.2916666666666667,0.03,0.0053475935828877,0,0,7,3,1,0,0,0,0,1,0,0,24,100,187,109,40,39,460,18,18,3,0,0,43,118,190,109,40,A,2.3692307692307693,3.786086956521739,1.4,1.0239789599345186,1.14285319838622,3,3.3456521739130434,3.316,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,9,4,8,9,0,0,2,4,6,15,12,11,21,45,122,54,27,40,20,23,31,10,7,10,0,0.19426258005133776,0.20015041327680938,0.36859119386430717,0.1018092059396715,0.2591253897371362,0.12495352127257962,0.14146025671658152,0.16658927640440935,0.033121503173007244,0.03108703746538055,0.0034390764576302125,0.008506346908130463,0.027235869565217324,0.08766522598970541,0.12575108695652176,0.16706966147481253,0.17954347826086986,0.12223235962505767,0.41750782608695663,0.2608767169827037,0.2005000000000004,0.1740151872770015,0.04946173913043491,0.10900472663302861,0.4,NA,0.4,NA,0.15,NA,0.0399,NA,0.01,NA,1.0E-4,NA
