run_id,tick,n_agents,movement_saturation,relative_leader_influence,log_recruitment_strictness,log_desertion_strictness,social_influence,n_signals,new_signal_rate,leader_values,leader_election,leader_lifespan,n_ticks_total,data_interval,signal_representation,conversion_rate,desertion_rate,conversion_rate_A,conversion_rate_B,conversion_rate_C,conversion_rate_D,conversion_rate_E,converted_A,converted_B,converted_C,converted_D,converted_E,deserted_A,deserted_B,deserted_C,deserted_D,deserted_E,outsiders_A,outsiders_B,outsiders_C,outsiders_D,outsiders_E,count_eas,count_non_eas,ea_A,ea_B,ea_C,ea_D,ea_E,profile_A_total,profile_B_total,profile_C_total,profile_D_total,profile_E_total,leader_value_profile,mean_signals_eas,mean_signals_outsiders,mean_signals_leader,sd_signals_eas,sd_signals_outsiders,mean_time_eas,mean_time_noneas,mean_time_all,ea_align_0_0.05,ea_align_0.05_0.1,ea_align_0.1_0.15,ea_align_0.15_0.2,ea_align_0.2_0.25,ea_align_0.25_0.3,ea_align_0.3_0.35,ea_align_0.35_0.4,ea_align_0.4_0.45,ea_align_0.45_0.5,ea_align_0.5_0.55,ea_align_0.55_0.6,ea_align_0.6_0.65,ea_align_0.65_0.7,ea_align_0.7_0.75,ea_align_0.75_0.8,ea_align_0.8_0.85,ea_align_0.85_0.9,ea_align_0.9_0.95,ea_align_0.95_1,nonea_align_0_0.05,nonea_align_0.05_0.1,nonea_align_0.1_0.15,nonea_align_0.15_0.2,nonea_align_0.2_0.25,nonea_align_0.25_0.3,nonea_align_0.3_0.35,nonea_align_0.35_0.4,nonea_align_0.4_0.45,nonea_align_0.45_0.5,nonea_align_0.5_0.55,nonea_align_0.55_0.6,nonea_align_0.6_0.65,nonea_align_0.65_0.7,nonea_align_0.7_0.75,nonea_align_0.75_0.8,nonea_align_0.8_0.85,nonea_align_0.85_0.9,nonea_align_0.9_0.95,nonea_align_0.95_1,ea_signal_weight_0_mean,ea_signal_weight_0_sd,ea_signal_weight_1_mean,ea_signal_weight_1_sd,ea_signal_weight_2_mean,ea_signal_weight_2_sd,ea_signal_weight_3_mean,ea_signal_weight_3_sd,ea_signal_weight_4_mean,ea_signal_weight_4_sd,ea_signal_weight_5_mean,ea_signal_weight_5_sd,nonea_signal_weight_0_mean,nonea_signal_weight_0_sd,nonea_signal_weight_1_mean,nonea_signal_weight_1_sd,nonea_signal_weight_2_mean,nonea_signal_weight_2_sd,nonea_signal_weight_3_mean,nonea_signal_weight_3_sd,nonea_signal_weight_4_mean,nonea_signal_weight_4_sd,nonea_signal_weight_5_mean,nonea_signal_weight_5_sd,leader_signal_weight_0_mean,leader_signal_weight_0_sd,leader_signal_weight_1_mean,leader_signal_weight_1_sd,leader_signal_weight_2_mean,leader_signal_weight_2_sd,leader_signal_weight_3_mean,leader_signal_weight_3_sd,leader_signal_weight_4_mean,leader_signal_weight_4_sd,leader_signal_weight_5_mean,leader_signal_weight_5_sd
1,0,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.06881720430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,116,173,118,47,24,475,20,4,0,0,0,41,121,173,118,47,B,1.875,3.8926315789473684,2.6,0.9034248560828041,1.2381912394043275,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,3,5,1,0,0,0,0,0,0,0,2,32,17,22,28,62,56,61,32,48,30,45,40,0.4183333333333333,0.18653981196858588,0.3166666666666666,0.038069349381344056,0.19166666666666668,0.09517337345336012,0.058250000000000024,0.041914353668859795,0.014916666666666668,0.011230458067496491,1.666666666666666E-4,1.5227739752537615E-4,0.02832357894736832,0.10165168703280618,0.12853894736842086,0.16469131417635335,0.18577894736842168,0.12816303394088263,0.34697515789473693,0.2718205949468582,0.20758315789473758,0.17968370279209617,0.10280021052631626,0.12877043199459173,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,1,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.16631578947368422,0.041666666666666664,0.19047619047619047,0.5172413793103449,0.06936416184971098,0.025423728813559324,0,4,60,12,3,0,0,1,0,0,0,21,116,173,118,47,24,475,20,4,0,0,0,41,121,173,118,47,B,1.85,3.8993684210526314,2.6,0.8662679539652994,1.2452012441487015,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,3,5,1,0,0,0,0,0,0,0,2,32,17,22,28,62,56,61,32,48,30,45,40,0.4051410196946226,0.18059866605157265,0.32747204591521667,0.03606535278650692,0.1920090329547923,0.09156120649724869,0.0593495633207858,0.042109670288466995,0.01501881700625591,0.01120948286046349,0.0010095211083267334,5.630861907848994E-6,0.028323578947368335,0.10165168703280564,0.12853894736842103,0.16469131417635313,0.18577894736842174,0.1281630339408824,0.3469751578947368,0.2718205949468582,0.2075831578947374,0.17968370279209617,0.1028002105263163,0.12877043199459173,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,2,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.11778846153846154,0.012048192771084338,0.2777777777777778,0.44594594594594594,0.05202312138728324,0.019230769230769232,0,5,33,9,2,0,0,1,0,0,0,18,74,173,104,47,83,416,20,52,9,2,0,38,127,182,106,47,B,2.6409638554216865,3.9764423076923077,2.4,1.0042225036587542,1.1806206683838563,2.2409638554216866,2.7235576923076925,2.644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,15,14,18,26,0,0,0,0,0,0,0,1,26,17,17,27,61,56,61,38,44,19,26,23,0.12130080555698726,0.19929673932643255,0.33425348364066154,0.1268677710063916,0.30076009266588943,0.12211204821942508,0.18433877279651056,0.18431666822100265,0.050115436833028826,0.0636106953798361,0.009231408506922596,0.03290050635004716,0.026025802439277008,0.0933054668798691,0.1045939852254616,0.1523960102267379,0.16558460261202507,0.1168056123412153,0.38460705936339445,0.2768306140942275,0.2195027249236065,0.17984255115317604,0.09968582543623576,0.1313527183727815,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,3,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.09002433090024331,0,0.22727272727272727,0.38461538461538464,0.034482758620689655,0.009345794392523364,0,5,25,6,1,0,0,0,0,0,0,22,65,174,107,43,88,411,17,58,11,2,0,39,124,185,109,43,B,2.6977272727272728,3.9625304136253043,2.4,1.0088421465736102,1.159633214736931,2.772727272727273,3.097323600973236,3.042,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,10,19,18,27,0,0,0,0,0,1,2,5,31,21,12,35,95,60,44,19,31,17,15,23,0.09552622882095227,0.17671972191316518,0.3353957470874133,0.1334319319974704,0.31143479961081116,0.11987548154550123,0.19555098893656853,0.18966412087321813,0.05255014811490153,0.062077313989717955,0.009542087429353273,0.03228521549466918,0.029070058132835683,0.09660838718919965,0.1022578445991523,0.1512158279973216,0.16164999592021548,0.11113619636754306,0.40278201554484744,0.27242383354427985,0.21926393157117363,0.17790928272700063,0.08497615423177533,0.12675603693615603,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,4,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.08851674641148326,0,0.32,0.36363636363636365,0.021739130434782608,0.009615384615384616,0,8,24,4,1,0,0,0,0,0,0,25,66,184,104,39,81,418,12,56,11,2,0,37,123,195,106,39,B,2.725925925925926,3.9,2.4,0.9473487990041998,1.136053484808119,3.037037037037037,3.2679425837320575,3.234,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,3,7,12,16,32,0,0,0,0,0,1,2,7,22,10,16,26,103,69,48,22,29,27,21,15,0.07146539329166972,0.14960285940587267,0.3383867481692875,0.13974001613980647,0.31942467681067455,0.1166642237924702,0.20710881587276658,0.19280991262254923,0.05578328037443511,0.06468156036276648,0.00783108548116664,0.02459069955092008,0.0307557416267942,0.09670387505869196,0.10546172248803824,0.15437482715888393,0.16273923444976016,0.10996771464898228,0.42261626794258395,0.2682664996652259,0.21049521531100518,0.17432111546223233,0.06793181818181833,0.11845385634708909,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,5,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.09026128266033254,0.01282051282051282,0.13636363636363635,0.38095238095238093,0.034482758620689655,0.041237113402061855,0,3,24,7,4,0,0,0,1,0,0,22,63,203,97,36,78,421,12,56,8,2,0,34,120,211,99,36,B,2.717948717948718,3.879809976247031,2.6,0.9552646155884067,1.0945318468979277,2.8333333333333335,3.380047505938242,3.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,8,21,30,0,0,0,0,0,0,0,3,15,10,6,10,65,64,83,54,52,17,24,18,0.06761535751674905,0.13663825892931417,0.3520443839007267,0.12603093059273104,0.3321960129934218,0.11587489098772609,0.1907560327087887,0.17346957263469492,0.05296217336256642,0.06426841201879203,0.004426039517747519,0.009541113978189268,0.027344655581947673,0.08772020183888633,0.09993230403800475,0.15141508952187285,0.16054631828978572,0.10724109849610315,0.4576346793349168,0.25971604087872335,0.20348812351543985,0.16903911522976275,0.05105391923990506,0.10751609343581184,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,6,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.09501187648456057,0,0.13043478260869565,0.38095238095238093,0.052884615384615384,0.020202020202020204,0,3,24,11,2,0,0,0,0,0,0,23,63,208,99,28,78,421,12,56,6,4,0,35,120,214,103,28,B,2.7384615384615385,3.833729216152019,3.2,0.9312112753779019,1.0939266371552405,2.8461538461538463,3.4631828978622328,3.366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,13,10,21,29,0,0,0,0,0,0,0,3,13,4,6,13,70,72,83,42,54,24,26,11,0.06708038358856082,0.1361615967913184,0.34990168745518385,0.124089367283049,0.3357844378871091,0.11651686078743909,0.1835035100499422,0.15851894081162987,0.059901244064515836,0.08426490715336767,0.0038287369546881026,0.008338639880314922,0.02841651625118632,0.08953837141946853,0.10122215639861382,0.15185368651167835,0.16300277212089967,0.1051229968529452,0.4670780323641157,0.2551913341936297,0.19641600974107773,0.1630594791188465,0.043864513124105504,0.09595722455846342,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,7,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.15676959619952494,0,0,0.38235294117647056,0.15873015873015872,0.09174311926605505,0,0,26,30,10,0,0,0,0,0,0,22,68,189,109,33,78,421,10,55,10,3,0,32,124,199,112,33,B,2.8897435897435897,3.85083135391924,3,0.9808696817326702,1.1097479086213617,2.8333333333333335,3.339667458432304,3.262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,18,25,20,5,0,0,0,0,0,0,0,0,0,0,5,12,21,18,26,74,185,38,25,17,0.05701870055605816,0.1245265977940321,0.33208152107812033,0.13840277919131344,0.3341958724977329,0.12086036519939031,0.21000044359336328,0.18899393791551544,0.06143694951436612,0.07638466242809361,0.0052665127603593416,0.010284091117665924,0.02714441805225646,0.08777035240008067,0.10510807600950099,0.15426791269412993,0.1655463182897857,0.10924169737213935,0.44725534441805215,0.2556589948892813,0.20744893111638982,0.1699764490130699,0.04749691211401436,0.1036392491608885,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,8,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.11302211302211303,0.010869565217391304,0,0.4084507042253521,0.058823529411764705,0.06542056074766354,0,0,29,10,7,0,0,0,0,1,0,26,71,170,107,33,92,407,4,50,27,11,0,30,122,197,118,33,B,3.241304347826087,3.806388206388206,3,1.0418426961239886,1.1248766901320515,2.5652173913043477,3.253071253071253,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,23,18,18,14,0,0,0,0,0,0,0,0,0,6,9,10,28,19,82,89,96,28,27,13,0.025479122402156672,0.07789262858155915,0.24504370203451212,0.18400843771882155,0.28265839842121315,0.1332884100572662,0.32851675102636335,0.2435802625025223,0.10735443955700977,0.11573061478104936,0.010947586558744954,0.01342605572239571,0.03161375921375915,0.09645641659749028,0.11447542997542996,0.16021990548629983,0.16932432432432384,0.11243322253685803,0.429494103194104,0.2580435027756907,0.20740663390663427,0.17303257511081221,0.0476857493857494,0.10549237379746801,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
1,9,500,5,100,0.5,-0.5,0.1,5,80,value-profile-B,random-ea,4,20,1,categorical,0.12315270935960591,0.021505376344086023,0.3125,0.5072463768115942,0.012048192771084338,0.028037383177570093,0,10,35,2,3,0,0,0,2,0,0,32,69,166,107,32,93,406,1,55,25,12,0,33,125,191,119,32,B,3.2580645161290325,3.7704433497536947,2.8,1.045342975048798,1.1614445639390694,2.7419354838709675,3.334975369458128,3.222,0,0,0,0,0,0,0,0,0,0,0,3,8,13,3,6,16,20,10,14,0,0,0,0,0,0,4,5,16,8,9,20,97,68,51,28,32,23,16,29,0.012943623168751906,0.03860183563219276,0.2549749106040865,0.18486270751022585,0.294369641523311,0.1282535009104068,0.31864325264665955,0.23216964849093868,0.10861394150039387,0.11730990549751463,0.010454630556797025,0.013341878095792336,0.037454926108374365,0.10627196934987432,0.11848891625615753,0.16249641743532808,0.16879310344827522,0.1110144982266626,0.42340788177339944,0.2597674624640425,0.20533374384236489,0.17344374708173116,0.04652142857142852,0.1042484542156344,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
