run_id,tick,n_agents,movement_saturation,relative_leader_influence,log_recruitment_strictness,log_desertion_strictness,social_influence,n_signals,new_signal_rate,leader_values,leader_election,leader_lifespan,n_ticks_total,data_interval,signal_representation,conversion_rate,desertion_rate,conversion_rate_A,conversion_rate_B,conversion_rate_C,conversion_rate_D,conversion_rate_E,converted_A,converted_B,converted_C,converted_D,converted_E,deserted_A,deserted_B,deserted_C,deserted_D,deserted_E,outsiders_A,outsiders_B,outsiders_C,outsiders_D,outsiders_E,count_eas,count_non_eas,ea_A,ea_B,ea_C,ea_D,ea_E,profile_A_total,profile_B_total,profile_C_total,profile_D_total,profile_E_total,leader_value_profile,mean_signals_eas,mean_signals_outsiders,mean_signals_leader,sd_signals_eas,sd_signals_outsiders,mean_time_eas,mean_time_noneas,mean_time_all,ea_align_0_0.05,ea_align_0.05_0.1,ea_align_0.1_0.15,ea_align_0.15_0.2,ea_align_0.2_0.25,ea_align_0.25_0.3,ea_align_0.3_0.35,ea_align_0.35_0.4,ea_align_0.4_0.45,ea_align_0.45_0.5,ea_align_0.5_0.55,ea_align_0.55_0.6,ea_align_0.6_0.65,ea_align_0.65_0.7,ea_align_0.7_0.75,ea_align_0.75_0.8,ea_align_0.8_0.85,ea_align_0.85_0.9,ea_align_0.9_0.95,ea_align_0.95_1,nonea_align_0_0.05,nonea_align_0.05_0.1,nonea_align_0.1_0.15,nonea_align_0.15_0.2,nonea_align_0.2_0.25,nonea_align_0.25_0.3,nonea_align_0.3_0.35,nonea_align_0.35_0.4,nonea_align_0.4_0.45,nonea_align_0.45_0.5,nonea_align_0.5_0.55,nonea_align_0.55_0.6,nonea_align_0.6_0.65,nonea_align_0.65_0.7,nonea_align_0.7_0.75,nonea_align_0.75_0.8,nonea_align_0.8_0.85,nonea_align_0.85_0.9,nonea_align_0.9_0.95,nonea_align_0.95_1,ea_signal_weight_0_mean,ea_signal_weight_0_sd,ea_signal_weight_1_mean,ea_signal_weight_1_sd,ea_signal_weight_2_mean,ea_signal_weight_2_sd,ea_signal_weight_3_mean,ea_signal_weight_3_sd,ea_signal_weight_4_mean,ea_signal_weight_4_sd,ea_signal_weight_5_mean,ea_signal_weight_5_sd,nonea_signal_weight_0_mean,nonea_signal_weight_0_sd,nonea_signal_weight_1_mean,nonea_signal_weight_1_sd,nonea_signal_weight_2_mean,nonea_signal_weight_2_sd,nonea_signal_weight_3_mean,nonea_signal_weight_3_sd,nonea_signal_weight_4_mean,nonea_signal_weight_4_sd,nonea_signal_weight_5_mean,nonea_signal_weight_5_sd,leader_signal_weight_0_mean,leader_signal_weight_0_sd,leader_signal_weight_1_mean,leader_signal_weight_1_sd,leader_signal_weight_2_mean,leader_signal_weight_2_sd,leader_signal_weight_3_mean,leader_signal_weight_3_sd,leader_signal_weight_4_mean,leader_signal_weight_4_sd,leader_signal_weight_5_mean,leader_signal_weight_5_sd
2,0,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.21339950372208435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,115,182,113,46,24,475,13,8,3,0,0,32,124,185,113,46,B,2.341666666666667,3.8749473684210525,2.6,1.1485894406101913,1.2372107949521751,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,5,0,0,0,0,0,0,0,1,1,17,18,37,17,18,73,114,32,38,54,52,3,0,0.2754166666666666,0.24939891507498527,0.2983333333333333,0.11705318994099358,0.2295833333333334,0.12348135457443053,0.15911249999999996,0.2149917315144124,0.03358333333333333,0.03606385239093796,0.003970833333333334,0.010051410420894942,0.026381263157894644,0.09688331386121196,0.12638631578947365,0.16415520443001907,0.1849894736842111,0.1277600347183789,0.3575652631578943,0.2742878961076187,0.20436315789473755,0.17764924257263576,0.10031452631579006,0.1276797314301561,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,1,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.05263157894736842,0,0.05263157894736842,0.1826086956521739,0.005494505494505495,0.017699115044247787,0,1,21,1,2,0,0,0,0,0,0,19,115,182,113,46,24,475,13,8,3,0,0,32,124,185,113,46,B,2.3916666666666666,3.888421052631579,2.2,1.1831863640140536,1.2333869196546268,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,5,0,0,0,0,0,0,0,1,1,17,18,37,17,18,72,115,32,38,54,52,3,0,0.27131712053474805,0.2452622550657015,0.3014657784562817,0.11759716655235601,0.22995353695977946,0.11976948813251144,0.15792667970870425,0.21031466602640195,0.0345804992312271,0.03768507738144619,0.004756385109259313,0.010128551687314235,0.02638126315789465,0.09688331386121204,0.12638631578947362,0.16415520443001905,0.18498947368421123,0.1277600347183789,0.3575652631578946,0.2742878961076187,0.20436315789473714,0.17764924257263576,0.10031452631579,0.127679731430156,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,2,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.08676789587852494,0,0.34782608695652173,0.2736842105263158,0.03314917127071823,0,0,8,26,6,0,0,0,0,0,0,0,23,95,181,114,48,38,461,10,24,2,2,0,33,120,183,116,48,B,2.626315789473684,3.9275488069414317,2.2,1.0849339117527228,1.1944062061230845,2.4210526315789473,2.7440347071583515,2.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,11,12,6,0,0,0,0,0,0,0,4,36,18,12,18,66,46,71,67,19,31,36,37,0,0.13411119634210747,0.21119397048514454,0.3382247051510309,0.11463973188488683,0.30747495893772453,0.12060012758065132,0.15113472401446493,0.13558192747714953,0.05561290199591953,0.08607065678576656,0.013441513558752727,0.04660487520089019,0.02976529284164853,0.10246097438076274,0.11683947939262473,0.15912903993624997,0.17464208242950127,0.12184867614132372,0.3748002169197396,0.2737082877094203,0.2119360086767901,0.1794329586700228,0.09201691973969667,0.1285621542123059,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,3,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.06206896551724138,0,0.21052631578947367,0.22077922077922077,0.03333333333333333,0,0,4,17,6,0,0,0,0,0,0,0,19,77,180,114,45,64,435,16,41,5,2,0,35,119,185,116,45,B,2.71875,3.9655172413793105,2.2,1.057422636994707,1.15185818299676,2.734375,3.211494252873563,3.152,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,13,25,12,0,0,0,0,0,0,0,1,8,43,12,15,47,66,82,42,41,26,29,23,0,0.1266716381865172,0.20412579530260425,0.33972938064165487,0.11748516410778367,0.30904725358690943,0.12016298189066005,0.16442600459312726,0.1575753438654868,0.050382453867910904,0.06913122215925488,0.009743269123880485,0.03600185431504938,0.02535977011494243,0.08987924113009721,0.1055816091954023,0.1533184493008653,0.16683908045976986,0.11557588461761079,0.40161747126436814,0.2694522973061174,0.21880804597701206,0.1779301189772563,0.08179402298850606,0.12593571786160343,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,4,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.047619047619047616,0,0.1111111111111111,0.16666666666666666,0.026455026455026454,0.008695652173913044,0,2,13,5,1,0,0,0,0,0,0,18,78,189,115,41,58,441,12,39,6,1,0,30,118,195,116,41,B,2.779310344827586,3.929705215419501,2.6,1.0651378098029622,1.1239240283900844,3.1206896551724137,3.437641723356009,3.404,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,6,9,30,3,0,0,0,0,0,0,0,3,13,27,8,13,21,108,79,42,42,27,47,11,0,0.10220998026516628,0.18263313663420916,0.3424283807865236,0.12347154359226613,0.3181114791535014,0.11861373747075118,0.1806643925804214,0.17376671960204987,0.04900795793314205,0.05701641871325391,0.007577809281245331,0.02676756159202311,0.02320090702947838,0.08173330743723747,0.10573129251700673,0.15430244730990367,0.1678798185941042,0.11447650245579838,0.4234786848072563,0.2629057381183211,0.21426530612244957,0.17452179115816333,0.06544399092970524,0.11759767455353821,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,5,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.1162280701754386,0.023255813953488372,0.21428571428571427,0.3888888888888889,0.05291005291005291,0.017543859649122806,0,6,35,10,2,0,1,0,0,0,0,28,90,189,114,35,43,456,5,29,8,1,0,33,120,197,115,35,B,2.9209302325581397,3.8407894736842105,2.4,0.9850656175152456,1.1255551170907536,2.86046511627907,3.348684210526316,3.304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,8,13,7,0,0,0,0,0,0,0,0,3,19,8,7,12,75,75,68,78,30,46,35,0,0.05345577880120485,0.12133076669431474,0.3264760364089334,0.1575396501735505,0.3141775944100647,0.12151805137347009,0.238617076816985,0.21852058574191283,0.06032660089029234,0.06418823218428722,0.006946912672519834,0.012132892461186796,0.030812499999999944,0.09463635222306463,0.1220570175438598,0.16469014540828383,0.17577850877193016,0.11699486820140313,0.4252493421052632,0.2589650715970363,0.20036184210526362,0.171523636253207,0.0457407894736843,0.10300400655085827,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,6,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.08796296296296297,0.014925373134328358,0.04,0.30120481927710846,0.0446927374301676,0.03636363636363636,0,1,25,8,4,0,0,0,1,0,0,25,83,179,110,35,67,432,8,49,9,1,0,33,133,188,111,35,B,2.7761194029850746,3.828240740740741,2.2,0.951218813527795,1.124751491221705,2.4925373134328357,3.3703703703703702,3.252,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,13,12,25,8,0,0,0,0,0,0,3,13,8,8,14,24,43,65,132,26,26,32,28,10,0.054694635792276666,0.12256961340331521,0.3472743780798688,0.13676448097229227,0.32882386484372284,0.11453171884662926,0.21157393843701613,0.1935553227789394,0.052423486573123845,0.05269811267896381,0.005209696273991399,0.01042467085075802,0.02934143015040731,0.09204959181130373,0.11874567992226728,0.16285718335938773,0.17386166138775344,0.11638915646285575,0.4262607301156509,0.2584059872159951,0.2043022882970344,0.17277368031850876,0.047488210126886886,0.10550844524691562,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,7,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.08294930875576037,0,0.24242424242424243,0.2619047619047619,0.022222222222222223,0.018691588785046728,0,8,22,4,2,0,0,0,0,0,0,33,84,180,107,30,65,434,3,51,8,3,0,36,136,188,110,30,B,2.750769230769231,3.7815668202764976,2.4,0.9176128243146061,1.1289522907075773,2.646153846153846,3.4308755760368665,3.33,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,6,14,34,0,0,0,0,0,0,0,3,10,15,3,12,17,106,80,51,35,27,45,30,0,0.026730835446598458,0.07837511184962563,0.3414241475521649,0.1429703890676008,0.3405031502808646,0.10680753543531218,0.22101141332682556,0.18276273027708193,0.06513008695190531,0.07920425583192846,0.005200366441641205,0.010192078753375569,0.036621925278745186,0.10442824717674559,0.12621277841644812,0.166784588364721,0.17594453611216115,0.11523918462499065,0.42373128520294606,0.2604211861716371,0.194822639985809,0.16956491252218608,0.04266683500389071,0.09828455443668921,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,8,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.11162790697674418,0,0.3103448275862069,0.3626373626373626,0.028901734104046242,0.009433962264150943,0,9,33,5,1,0,0,0,0,0,0,29,91,173,106,31,69,430,9,50,7,3,0,38,142,180,109,31,B,2.7246376811594204,3.78,2.2,0.9657515745824908,1.1268828925461905,2.782608695652174,3.416279069767442,3.332,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,10,34,8,0,0,0,0,0,0,1,6,9,10,14,24,45,100,79,23,46,30,35,8,0.05920517344573428,0.1290024088129074,0.34919254509836883,0.1331265685962683,0.3284080590099138,0.11404964484332689,0.19808809284187842,0.17262313369378965,0.06053743632483987,0.08021138586470183,0.004568693279264995,0.009556277729623768,0.033246744186046444,0.09884092881235577,0.1297720930232559,0.16859365616092087,0.18038372093023256,0.11922449184061922,0.41754418604651217,0.25957409647893515,0.19556860465116271,0.1708837492915615,0.04348465116279069,0.10027037619333351,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
2,9,500,5,60,0.5,-0.5,0.1,5,80,value-profile-B,external,4,20,1,categorical,0.17647058823529413,0.013513513513513514,0.038461538461538464,0.3888888888888889,0.15204678362573099,0.11304347826086956,0,1,35,26,13,0,1,0,0,0,0,26,90,171,115,23,74,425,9,59,3,3,0,35,150,174,118,23,B,2.7486486486486488,3.7294117647058824,3.2,0.9393884944081196,1.1147470144254286,2.689189189189189,3.287058823529412,3.196,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,12,30,24,0,0,0,0,0,0,0,0,0,1,4,8,7,22,21,48,110,87,63,54,0,0.05616314840221245,0.125950827401428,0.3676627087686937,0.10068215230924403,0.34980821302329607,0.10124210936414046,0.16937449477936656,0.12157566737536947,0.05437577870011906,0.07604001666271981,0.0026156563263120846,0.006245981468270211,0.03075247058823527,0.09447222238131617,0.12818235294117636,0.16700292067301828,0.18302352941176483,0.11694811949154299,0.4262472941176477,0.2527030161777848,0.19525882352941154,0.16653636515315204,0.036535529411764564,0.08792838093222739,0.01,NA,0.4,NA,0.4,NA,0.15,NA,0.0395,NA,5.0E-4,NA
